Percentage,GradePoints,Grade,,,,
57.05,1.58,D+,,,,
57.06,1.58,D+,,,,
57.07,1.58,D+,,,,
57.08,1.58,D+,,,,
57.09,1.58,D+,,,,
57.1,1.58,D+,,,,
57.11,1.58,D+,,,,
57.12,1.58,D+,,,,
57.13,1.58,D+,,,,
57.14,1.58,D+,,,,
57.15,1.58,D+,,,,
57.16,1.58,D+,,,,
57.17,1.58,D+,,,,
57.18,1.58,D+,,,,
57.19,1.58,D+,,,,
57.2,1.58,D+,,,,
57.21,1.58,D+,,,,
57.22,1.58,D+,,,,
57.23,1.58,D+,,,,
57.24,1.58,D+,,,,
57.25,1.58,D+,,,,
57.26,1.58,D+,,,,
57.27,1.58,D+,,,,
57.28,1.58,D+,,,,
57.29,1.58,D+,,,,
57.3,1.58,D+,,,,
57.31,1.58,D+,,,,
57.32,1.58,D+,,,,
57.33,1.58,D+,,,,
57.34,1.58,D+,,,,
57.35,1.58,D+,,,,
57.36,1.58,D+,,,,
57.37,1.58,D+,,,,
57.38,1.58,D+,,,,
57.39,1.58,D+,,,,
57.4,1.58,D+,,,,
57.41,1.58,D+,,,,
57.42,1.58,D+,,,,
57.43,1.58,D+,,,,
57.44,1.58,D+,,,,
57.45,1.58,D+,,,,
57.46,1.58,D+,,,,
57.47,1.58,D+,,,,
57.48,1.58,D+,,,,
57.49,1.58,D+,,,,
57.5,1.58,D+,,,,
57.51,1.58,D+,,,,
57.52,1.58,D+,,,,
57.53,1.58,D+,,,,
57.54,1.58,D+,,,,
57.55,1.58,D+,,,,
57.56,1.58,D+,,,,
57.57,1.58,D+,,,,
57.58,1.58,D+,,,,
57.59,1.58,D+,,,,
57.6,1.58,D+,,,,
57.61,1.58,D+,,,,
57.62,1.58,D+,,,,
57.63,1.58,D+,,,,
57.64,1.58,D+,,,,
57.65,1.58,D+,,,,
57.66,1.58,D+,,,,
57.67,1.58,D+,,,,
57.68,1.58,D+,,,,
57.69,1.58,D+,,,,
57.7,1.58,D+,,,,
57.71,1.58,D+,,,,
57.72,1.58,D+,,,,
57.73,1.58,D+,,,,
57.74,1.58,D+,,,,
57.75,1.58,D+,,,,
57.76,1.58,D+,,,,
57.77,1.58,D+,,,,
57.78,1.58,D+,,,,
57.79,1.58,D+,,,,
57.8,1.58,D+,,,,
57.81,1.58,D+,,,,
57.82,1.58,D+,,,,
57.83,1.58,D+,,,,
57.84,1.58,D+,,,,
57.85,1.58,D+,,,,
57.86,1.58,D+,,,,
57.87,1.58,D+,,,,
57.88,1.58,D+,,,,
57.89,1.58,D+,,,,
57.9,1.58,D+,,,,
57.91,1.58,D+,,,,
57.92,1.58,D+,,,,
57.93,1.58,D+,,,,
57.94,1.58,D+,,,,
57.95,1.58,D+,,,,
57.96,1.58,D+,,,,
57.97,1.58,D+,,,,
57.98,1.58,D+,,,,
57.99,1.58,D+,,,,
58,1.67,C-,,,,
58.01,1.67,C-,,,,
58.02,1.67,C-,,,,
58.03,1.67,C-,,,,
58.04,1.67,C-,,,,
58.05,1.67,C-,,,,
58.06,1.67,C-,,,,
58.07,1.67,C-,,,,
58.08,1.67,C-,,,,
58.09,1.67,C-,,,,
58.1,1.67,C-,,,,
58.11,1.67,C-,,,,
58.12,1.67,C-,,,,
58.13,1.67,C-,,,,
58.14,1.67,C-,,,,
58.15,1.67,C-,,,,
58.16,1.67,C-,,,,
58.17,1.67,C-,,,,
58.18,1.67,C-,,,,
58.19,1.67,C-,,,,
58.2,1.67,C-,,,,
58.21,1.67,C-,,,,
58.22,1.67,C-,,,,
58.23,1.67,C-,,,,
58.24,1.67,C-,,,,
58.25,1.67,C-,,,,
58.26,1.67,C-,,,,
58.27,1.67,C-,,,,
58.28,1.67,C-,,,,
58.29,1.67,C-,,,,
58.3,1.67,C-,,,,
58.31,1.67,C-,,,,
58.32,1.67,C-,,,,
58.33,1.67,C-,,,,
58.34,1.67,C-,,,,
58.35,1.67,C-,,,,
58.36,1.67,C-,,,,
58.37,1.67,C-,,,,
58.38,1.67,C-,,,,
58.39,1.67,C-,,,,
58.4,1.67,C-,,,,
58.41,1.67,C-,,,,
58.42,1.67,C-,,,,
58.43,1.67,C-,,,,
58.44,1.67,C-,,,,
58.45,1.67,C-,,,,
58.46,1.67,C-,,,,
58.47,1.67,C-,,,,
58.48,1.67,C-,,,,
58.49,1.67,C-,,,,
58.5,1.67,C-,,,,
58.51,1.67,C-,,,,
58.52,1.67,C-,,,,
58.53,1.67,C-,,,,
58.54,1.67,C-,,,,
58.55,1.67,C-,,,,
58.56,1.67,C-,,,,
58.57,1.67,C-,,,,
58.58,1.67,C-,,,,
58.59,1.67,C-,,,,
58.6,1.67,C-,,,,
58.61,1.67,C-,,,,
58.62,1.67,C-,,,,
58.63,1.67,C-,,,,
58.64,1.67,C-,,,,
58.65,1.67,C-,,,,
58.66,1.67,C-,,,,
58.67,1.67,C-,,,,
58.68,1.67,C-,,,,
58.69,1.67,C-,,,,
58.7,1.67,C-,,,,
58.71,1.67,C-,,,,
58.72,1.67,C-,,,,
58.73,1.67,C-,,,,
58.74,1.67,C-,,,,
58.75,1.67,C-,,,,
58.76,1.67,C-,,,,
58.77,1.67,C-,,,,
58.78,1.67,C-,,,,
58.79,1.67,C-,,,,
58.8,1.67,C-,,,,
58.81,1.67,C-,,,,
58.82,1.67,C-,,,,
58.83,1.67,C-,,,,
58.84,1.67,C-,,,,
58.85,1.67,C-,,,,
58.86,1.67,C-,,,,
58.87,1.67,C-,,,,
58.88,1.67,C-,,,,
58.89,1.67,C-,,,,
58.9,1.67,C-,,,,
58.91,1.67,C-,,,,
58.92,1.67,C-,,,,
58.93,1.67,C-,,,,
58.94,1.67,C-,,,,
58.95,1.67,C-,,,,
58.96,1.67,C-,,,,
58.97,1.67,C-,,,,
58.98,1.67,C-,,,,
58.99,1.67,C-,,,,
59,1.75,C-,,,,
59.01,1.75,C-,,,,
59.02,1.75,C-,,,,
59.03,1.75,C-,,,,
59.04,1.75,C-,,,,
59.05,1.75,C-,,,,
59.06,1.75,C-,,,,
59.07,1.75,C-,,,,
59.08,1.75,C-,,,,
59.09,1.75,C-,,,,
59.1,1.75,C-,,,,
59.11,1.75,C-,,,,
59.12,1.75,C-,,,,
59.13,1.75,C-,,,,
59.14,1.75,C-,,,,
59.15,1.75,C-,,,,
59.16,1.75,C-,,,,
59.17,1.75,C-,,,,
59.18,1.75,C-,,,,
59.19,1.75,C-,,,,
59.2,1.75,C-,,,,
59.21,1.75,C-,,,,
59.22,1.75,C-,,,,
59.23,1.75,C-,,,,
59.24,1.75,C-,,,,
59.25,1.75,C-,,,,
59.26,1.75,C-,,,,
59.27,1.75,C-,,,,
59.28,1.75,C-,,,,
59.29,1.75,C-,,,,
59.3,1.75,C-,,,,
59.31,1.75,C-,,,,
59.32,1.75,C-,,,,
59.33,1.75,C-,,,,
59.34,1.75,C-,,,,
59.35,1.75,C-,,,,
59.36,1.75,C-,,,,
59.37,1.75,C-,,,,
59.38,1.75,C-,,,,
59.39,1.75,C-,,,,
59.4,1.75,C-,,,,
59.41,1.75,C-,,,,
59.42,1.75,C-,,,,
59.43,1.75,C-,,,,
59.44,1.75,C-,,,,
59.45,1.75,C-,,,,
59.46,1.75,C-,,,,
59.47,1.75,C-,,,,
59.48,1.75,C-,,,,
59.49,1.75,C-,,,,
59.5,1.75,C-,,,,
59.51,1.75,C-,,,,
59.52,1.75,C-,,,,
59.53,1.75,C-,,,,
59.54,1.75,C-,,,,
59.55,1.75,C-,,,,
59.56,1.75,C-,,,,
59.57,1.75,C-,,,,
59.58,1.75,C-,,,,
59.59,1.75,C-,,,,
59.6,1.75,C-,,,,
59.61,1.75,C-,,,,
59.62,1.75,C-,,,,
59.63,1.75,C-,,,,
59.64,1.75,C-,,,,
59.65,1.75,C-,,,,
59.66,1.75,C-,,,,
59.67,1.75,C-,,,,
59.68,1.75,C-,,,,
59.69,1.75,C-,,,,
59.7,1.75,C-,,,,
59.71,1.75,C-,,,,
59.72,1.75,C-,,,,
59.73,1.75,C-,,,,
59.74,1.75,C-,,,,
59.75,1.75,C-,,,,
59.76,1.75,C-,,,,
59.77,1.75,C-,,,,
59.78,1.75,C-,,,,
59.79,1.75,C-,,,,
59.8,1.75,C-,,,,
59.81,1.75,C-,,,,
59.82,1.75,C-,,,,
59.83,1.75,C-,,,,
59.84,1.75,C-,,,,
59.85,1.75,C-,,,,
59.86,1.75,C-,,,,
59.87,1.75,C-,,,,
59.88,1.75,C-,,,,
59.89,1.75,C-,,,,
59.9,1.75,C-,,,,
59.91,1.75,C-,,,,
59.92,1.75,C-,,,,
59.93,1.75,C-,,,,
59.94,1.75,C-,,,,
59.95,1.75,C-,,,,
59.96,1.75,C-,,,,
59.97,1.75,C-,,,,
59.98,1.75,C-,,,,
59.99,1.75,C-,,,,
60,1.83,C-,,,,
60.01,1.83,C-,,,,
60.02,1.83,C-,,,,
60.03,1.83,C-,,,,
60.04,1.83,C-,,,,
60.05,1.83,C-,,,,
60.06,1.83,C-,,,,
60.07,1.83,C-,,,,
60.08,1.83,C-,,,,
60.09,1.83,C-,,,,
60.1,1.83,C-,,,,
60.11,1.83,C-,,,,
60.12,1.83,C-,,,,
60.13,1.83,C-,,,,
60.14,1.83,C-,,,,
60.15,1.83,C-,,,,
60.16,1.83,C-,,,,
60.17,1.83,C-,,,,
60.18,1.83,C-,,,,
60.19,1.83,C-,,,,
60.2,1.83,C-,,,,
60.21,1.83,C-,,,,
60.22,1.83,C-,,,,
60.23,1.83,C-,,,,
60.24,1.83,C-,,,,
60.25,1.83,C-,,,,
60.26,1.83,C-,,,,
60.27,1.83,C-,,,,
60.28,1.83,C-,,,,
60.29,1.83,C-,,,,
60.3,1.83,C-,,,,
60.31,1.83,C-,,,,
60.32,1.83,C-,,,,
60.33,1.83,C-,,,,
60.34,1.83,C-,,,,
60.35,1.83,C-,,,,
60.36,1.83,C-,,,,
60.37,1.83,C-,,,,
60.38,1.83,C-,,,,
60.39,1.83,C-,,,,
60.4,1.83,C-,,,,
60.41,1.83,C-,,,,
60.42,1.83,C-,,,,
60.43,1.83,C-,,,,
60.44,1.83,C-,,,,
60.45,1.83,C-,,,,
60.46,1.83,C-,,,,
60.47,1.83,C-,,,,
60.48,1.83,C-,,,,
60.49,1.83,C-,,,,
60.5,1.83,C-,,,,
60.51,1.83,C-,,,,
60.52,1.83,C-,,,,
60.53,1.83,C-,,,,
60.54,1.83,C-,,,,
60.55,1.83,C-,,,,
60.56,1.83,C-,,,,
60.57,1.83,C-,,,,
60.58,1.83,C-,,,,
60.59,1.83,C-,,,,
60.6,1.83,C-,,,,
60.61,1.83,C-,,,,
60.62,1.83,C-,,,,
60.63,1.83,C-,,,,
60.64,1.83,C-,,,,
60.65,1.83,C-,,,,
60.66,1.83,C-,,,,
60.67,1.83,C-,,,,
60.68,1.83,C-,,,,
60.69,1.83,C-,,,,
60.7,1.83,C-,,,,
60.71,1.83,C-,,,,
60.72,1.83,C-,,,,
60.73,1.83,C-,,,,
60.74,1.83,C-,,,,
60.75,1.83,C-,,,,
60.76,1.83,C-,,,,
60.77,1.83,C-,,,,
60.78,1.83,C-,,,,
60.79,1.83,C-,,,,
60.8,1.83,C-,,,,
60.81,1.83,C-,,,,
60.82,1.83,C-,,,,
60.83,1.83,C-,,,,
60.84,1.83,C-,,,,
60.85,1.83,C-,,,,
60.86,1.83,C-,,,,
60.87,1.83,C-,,,,
60.88,1.83,C-,,,,
60.89,1.83,C-,,,,
60.9,1.83,C-,,,,
60.91,1.83,C-,,,,
60.92,1.83,C-,,,,
60.93,1.83,C-,,,,
60.94,1.83,C-,,,,
60.95,1.83,C-,,,,
60.96,1.83,C-,,,,
60.97,1.83,C-,,,,
60.98,1.83,C-,,,,
60.99,1.83,C-,,,,
61,1.92,C-,,,,
61.01,1.92,C-,,,,
61.02,1.92,C-,,,,
61.03,1.92,C-,,,,
61.04,1.92,C-,,,,
61.05,1.92,C-,,,,
61.06,1.92,C-,,,,
61.07,1.92,C-,,,,
61.08,1.92,C-,,,,
61.09,1.92,C-,,,,
61.1,1.92,C-,,,,
61.11,1.92,C-,,,,
61.12,1.92,C-,,,,
61.13,1.92,C-,,,,
61.14,1.92,C-,,,,
61.15,1.92,C-,,,,
61.16,1.92,C-,,,,
61.17,1.92,C-,,,,
61.18,1.92,C-,,,,
61.19,1.92,C-,,,,
61.2,1.92,C-,,,,
61.21,1.92,C-,,,,
61.22,1.92,C-,,,,
61.23,1.92,C-,,,,
61.24,1.92,C-,,,,
61.25,1.92,C-,,,,
61.26,1.92,C-,,,,
61.27,1.92,C-,,,,
61.28,1.92,C-,,,,
61.29,1.92,C-,,,,
61.3,1.92,C-,,,,
61.31,1.92,C-,,,,
61.32,1.92,C-,,,,
61.33,1.92,C-,,,,
61.34,1.92,C-,,,,
61.35,1.92,C-,,,,
61.36,1.92,C-,,,,
61.37,1.92,C-,,,,
61.38,1.92,C-,,,,
61.39,1.92,C-,,,,
61.4,1.92,C-,,,,
61.41,1.92,C-,,,,
61.42,1.92,C-,,,,
61.43,1.92,C-,,,,
61.44,1.92,C-,,,,
61.45,1.92,C-,,,,
61.46,1.92,C-,,,,
61.47,1.92,C-,,,,
61.48,1.92,C-,,,,
61.49,1.92,C-,,,,
61.5,1.92,C-,,,,
61.51,1.92,C-,,,,
61.52,1.92,C-,,,,
61.53,1.92,C-,,,,
61.54,1.92,C-,,,,
61.55,1.92,C-,,,,
61.56,1.92,C-,,,,
61.57,1.92,C-,,,,
61.58,1.92,C-,,,,
61.59,1.92,C-,,,,
61.6,1.92,C-,,,,
61.61,1.92,C-,,,,
61.62,1.92,C-,,,,
61.63,1.92,C-,,,,
61.64,1.92,C-,,,,
61.65,1.92,C-,,,,
61.66,1.92,C-,,,,
61.67,1.92,C-,,,,
61.68,1.92,C-,,,,
61.69,1.92,C-,,,,
61.7,1.92,C-,,,,
61.71,1.92,C-,,,,
61.72,1.92,C-,,,,
61.73,1.92,C-,,,,
61.74,1.92,C-,,,,
61.75,1.92,C-,,,,
61.76,1.92,C-,,,,
61.77,1.92,C-,,,,
61.78,1.92,C-,,,,
61.79,1.92,C-,,,,
61.8,1.92,C-,,,,
61.81,1.92,C-,,,,
61.82,1.92,C-,,,,
61.83,1.92,C-,,,,
61.84,1.92,C-,,,,
61.85,1.92,C-,,,,
61.86,1.92,C-,,,,
61.87,1.92,C-,,,,
61.88,1.92,C-,,,,
61.89,1.92,C-,,,,
61.9,1.92,C-,,,,
61.91,1.92,C-,,,,
61.92,1.92,C-,,,,
61.93,1.92,C-,,,,
61.94,1.92,C-,,,,
61.95,1.92,C-,,,,
61.96,1.92,C-,,,,
61.97,1.92,C-,,,,
61.98,1.92,C-,,,,
61.99,1.92,C-,,,,
62,2,C,,,,
62.01,2,C,,,,
62.02,2,C,,,,
62.03,2,C,,,,
62.04,2,C,,,,
62.05,2,C,,,,
62.06,2,C,,,,
62.07,2,C,,,,
62.08,2,C,,,,
62.09,2,C,,,,
62.1,2,C,,,,
62.11,2,C,,,,
62.12,2,C,,,,
62.13,2,C,,,,
62.14,2,C,,,,
62.15,2,C,,,,
62.16,2,C,,,,
62.17,2,C,,,,
62.18,2,C,,,,
62.19,2,C,,,,
62.2,2,C,,,,
62.21,2,C,,,,
62.22,2,C,,,,
62.23,2,C,,,,
62.24,2,C,,,,
62.25,2,C,,,,
62.26,2,C,,,,
62.27,2,C,,,,
62.28,2,C,,,,
62.29,2,C,,,,
62.3,2,C,,,,
62.31,2,C,,,,
62.32,2,C,,,,
62.33,2,C,,,,
62.34,2,C,,,,
62.35,2,C,,,,
62.36,2,C,,,,
62.37,2,C,,,,
62.38,2,C,,,,
62.39,2,C,,,,
62.4,2,C,,,,
62.41,2,C,,,,
62.42,2,C,,,,
62.43,2,C,,,,
62.44,2,C,,,,
62.45,2,C,,,,
62.46,2,C,,,,
62.47,2,C,,,,
62.48,2,C,,,,
62.49,2,C,,,,
62.5,2,C,,,,
62.51,2,C,,,,
62.52,2,C,,,,
62.53,2,C,,,,
62.54,2,C,,,,
62.55,2,C,,,,
62.56,2,C,,,,
62.57,2,C,,,,
62.58,2,C,,,,
62.59,2,C,,,,
62.6,2,C,,,,
62.61,2,C,,,,
62.62,2,C,,,,
62.63,2,C,,,,
62.64,2,C,,,,
62.65,2,C,,,,
62.66,2,C,,,,
62.67,2,C,,,,
62.68,2,C,,,,
62.69,2,C,,,,
62.7,2,C,,,,
62.71,2,C,,,,
62.72,2,C,,,,
62.73,2,C,,,,
62.74,2,C,,,,
62.75,2,C,,,,
62.76,2,C,,,,
62.77,2,C,,,,
62.78,2,C,,,,
62.79,2,C,,,,
62.8,2,C,,,,
62.81,2,C,,,,
62.82,2,C,,,,
62.83,2,C,,,,
62.84,2,C,,,,
62.85,2,C,,,,
62.86,2,C,,,,
62.87,2,C,,,,
62.88,2,C,,,,
62.89,2,C,,,,
62.9,2,C,,,,
62.91,2,C,,,,
62.92,2,C,,,,
62.93,2,C,,,,
62.94,2,C,,,,
62.95,2,C,,,,
62.96,2,C,,,,
62.97,2,C,,,,
62.98,2,C,,,,
62.99,2,C,,,,
63,2.08,C,,,,
63.01,2.08,C,,,,
63.02,2.08,C,,,,
63.03,2.08,C,,,,
63.04,2.08,C,,,,
63.05,2.08,C,,,,
63.06,2.08,C,,,,
63.07,2.08,C,,,,
63.08,2.08,C,,,,
63.09,2.08,C,,,,
63.1,2.08,C,,,,
63.11,2.08,C,,,,
63.12,2.08,C,,,,
63.13,2.08,C,,,,
63.14,2.08,C,,,,
63.15,2.08,C,,,,
63.16,2.08,C,,,,
63.17,2.08,C,,,,
63.18,2.08,C,,,,
63.19,2.08,C,,,,
63.2,2.08,C,,,,
63.21,2.08,C,,,,
63.22,2.08,C,,,,
63.23,2.08,C,,,,
63.24,2.08,C,,,,
63.25,2.08,C,,,,
63.26,2.08,C,,,,
63.27,2.08,C,,,,
63.28,2.08,C,,,,
63.29,2.08,C,,,,
63.3,2.08,C,,,,
63.31,2.08,C,,,,
63.32,2.08,C,,,,
63.33,2.08,C,,,,
63.34,2.08,C,,,,
63.35,2.08,C,,,,
63.36,2.08,C,,,,
63.37,2.08,C,,,,
63.38,2.08,C,,,,
63.39,2.08,C,,,,
63.4,2.08,C,,,,
63.41,2.08,C,,,,
63.42,2.08,C,,,,
63.43,2.08,C,,,,
63.44,2.08,C,,,,
63.45,2.08,C,,,,
63.46,2.08,C,,,,
63.47,2.08,C,,,,
63.48,2.08,C,,,,
63.49,2.08,C,,,,
63.5,2.08,C,,,,
63.51,2.08,C,,,,
63.52,2.08,C,,,,
63.53,2.08,C,,,,
63.54,2.08,C,,,,
63.55,2.08,C,,,,
63.56,2.08,C,,,,
63.57,2.08,C,,,,
63.58,2.08,C,,,,
63.59,2.08,C,,,,
63.6,2.08,C,,,,
63.61,2.08,C,,,,
63.62,2.08,C,,,,
63.63,2.08,C,,,,
63.64,2.08,C,,,,
63.65,2.08,C,,,,
63.66,2.08,C,,,,
63.67,2.08,C,,,,
63.68,2.08,C,,,,
63.69,2.08,C,,,,
63.7,2.08,C,,,,
63.71,2.08,C,,,,
63.72,2.08,C,,,,
63.73,2.08,C,,,,
63.74,2.08,C,,,,
63.75,2.08,C,,,,
63.76,2.08,C,,,,
63.77,2.08,C,,,,
63.78,2.08,C,,,,
63.79,2.08,C,,,,
63.8,2.08,C,,,,
63.81,2.08,C,,,,
63.82,2.08,C,,,,
63.83,2.08,C,,,,
63.84,2.08,C,,,,
63.85,2.08,C,,,,
63.86,2.08,C,,,,
63.87,2.08,C,,,,
63.88,2.08,C,,,,
63.89,2.08,C,,,,
63.9,2.08,C,,,,
63.91,2.08,C,,,,
63.92,2.08,C,,,,
63.93,2.08,C,,,,
63.94,2.08,C,,,,
63.95,2.08,C,,,,
63.96,2.08,C,,,,
63.97,2.08,C,,,,
63.98,2.08,C,,,,
63.99,2.08,C,,,,
64,2.17,C,,,,
64.01,2.17,C,,,,
64.02,2.17,C,,,,
64.03,2.17,C,,,,
64.04,2.17,C,,,,
64.05,2.17,C,,,,
64.06,2.17,C,,,,
64.07,2.17,C,,,,
64.08,2.17,C,,,,
64.09,2.17,C,,,,
64.1,2.17,C,,,,
64.11,2.17,C,,,,
64.12,2.17,C,,,,
64.13,2.17,C,,,,
64.14,2.17,C,,,,
64.15,2.17,C,,,,
64.16,2.17,C,,,,
64.17,2.17,C,,,,
64.18,2.17,C,,,,
64.19,2.17,C,,,,
64.2,2.17,C,,,,
64.21,2.17,C,,,,
64.22,2.17,C,,,,
64.23,2.17,C,,,,
64.24,2.17,C,,,,
64.25,2.17,C,,,,
64.26,2.17,C,,,,
64.27,2.17,C,,,,
64.28,2.17,C,,,,
64.29,2.17,C,,,,
64.3,2.17,C,,,,
64.31,2.17,C,,,,
64.32,2.17,C,,,,
64.33,2.17,C,,,,
64.34,2.17,C,,,,
64.35,2.17,C,,,,
64.36,2.17,C,,,,
64.37,2.17,C,,,,
64.38,2.17,C,,,,
64.39,2.17,C,,,,
64.4,2.17,C,,,,
64.41,2.17,C,,,,
64.42,2.17,C,,,,
64.43,2.17,C,,,,
64.44,2.17,C,,,,
64.45,2.17,C,,,,
64.46,2.17,C,,,,
64.47,2.17,C,,,,
64.48,2.17,C,,,,
64.49,2.17,C,,,,
64.5,2.17,C,,,,
64.51,2.17,C,,,,
64.52,2.17,C,,,,
64.53,2.17,C,,,,
64.54,2.17,C,,,,
64.55,2.17,C,,,,
64.56,2.17,C,,,,
64.57,2.17,C,,,,
64.58,2.17,C,,,,
64.59,2.17,C,,,,
64.6,2.17,C,,,,
64.61,2.17,C,,,,
64.62,2.17,C,,,,
64.63,2.17,C,,,,
64.64,2.17,C,,,,
64.65,2.17,C,,,,
64.66,2.17,C,,,,
64.67,2.17,C,,,,
64.68,2.17,C,,,,
64.69,2.17,C,,,,
64.7,2.17,C,,,,
64.71,2.17,C,,,,
64.72,2.17,C,,,,
64.73,2.17,C,,,,
64.74,2.17,C,,,,
64.75,2.17,C,,,,
64.76,2.17,C,,,,
64.77,2.17,C,,,,
64.78,2.17,C,,,,
64.79,2.17,C,,,,
64.8,2.17,C,,,,
64.81,2.17,C,,,,
64.82,2.17,C,,,,
64.83,2.17,C,,,,
64.84,2.17,C,,,,
64.85,2.17,C,,,,
64.86,2.17,C,,,,
64.87,2.17,C,,,,
64.88,2.17,C,,,,
64.89,2.17,C,,,,
64.9,2.17,C,,,,
64.91,2.17,C,,,,
64.92,2.17,C,,,,
64.93,2.17,C,,,,
64.94,2.17,C,,,,
64.95,2.17,C,,,,
64.96,2.17,C,,,,
64.97,2.17,C,,,,
64.98,2.17,C,,,,
64.99,2.17,C,,,,
65,2.25,C,,,,
65.01,2.25,C,,,,
65.02,2.25,C,,,,
65.03,2.25,C,,,,
65.04,2.25,C,,,,
65.05,2.25,C,,,,
65.06,2.25,C,,,,
65.07,2.25,C,,,,
65.08,2.25,C,,,,
65.09,2.25,C,,,,
65.1,2.25,C,,,,
65.11,2.25,C,,,,
65.12,2.25,C,,,,
65.13,2.25,C,,,,
65.14,2.25,C,,,,
65.15,2.25,C,,,,
65.16,2.25,C,,,,
65.17,2.25,C,,,,
65.18,2.25,C,,,,
65.19,2.25,C,,,,
65.2,2.25,C,,,,
65.21,2.25,C,,,,
65.22,2.25,C,,,,
65.23,2.25,C,,,,
65.24,2.25,C,,,,
65.25,2.25,C,,,,
65.26,2.25,C,,,,
65.27,2.25,C,,,,
65.28,2.25,C,,,,
65.29,2.25,C,,,,
65.3,2.25,C,,,,
65.31,2.25,C,,,,
65.32,2.25,C,,,,
65.33,2.25,C,,,,
65.34,2.25,C,,,,
65.35,2.25,C,,,,
65.36,2.25,C,,,,
65.37,2.25,C,,,,
65.38,2.25,C,,,,
65.39,2.25,C,,,,
65.4,2.25,C,,,,
65.41,2.25,C,,,,
65.42,2.25,C,,,,
65.43,2.25,C,,,,
65.44,2.25,C,,,,
65.45,2.25,C,,,,
65.46,2.25,C,,,,
65.47,2.25,C,,,,
65.48,2.25,C,,,,
65.49,2.25,C,,,,
65.5,2.25,C,,,,
65.51,2.25,C,,,,
65.52,2.25,C,,,,
65.53,2.25,C,,,,
65.54,2.25,C,,,,
65.55,2.25,C,,,,
65.56,2.25,C,,,,
65.57,2.25,C,,,,
65.58,2.25,C,,,,
65.59,2.25,C,,,,
65.6,2.25,C,,,,
65.61,2.25,C,,,,
65.62,2.25,C,,,,
65.63,2.25,C,,,,
65.64,2.25,C,,,,
65.65,2.25,C,,,,
65.66,2.25,C,,,,
65.67,2.25,C,,,,
65.68,2.25,C,,,,
65.69,2.25,C,,,,
65.7,2.25,C,,,,
65.71,2.25,C,,,,
65.72,2.25,C,,,,
65.73,2.25,C,,,,
65.74,2.25,C,,,,
65.75,2.25,C,,,,
65.76,2.25,C,,,,
65.77,2.25,C,,,,
65.78,2.25,C,,,,
65.79,2.25,C,,,,
65.8,2.25,C,,,,
65.81,2.25,C,,,,
65.82,2.25,C,,,,
65.83,2.25,C,,,,
65.84,2.25,C,,,,
65.85,2.25,C,,,,
65.86,2.25,C,,,,
65.87,2.25,C,,,,
65.88,2.25,C,,,,
65.89,2.25,C,,,,
65.9,2.25,C,,,,
65.91,2.25,C,,,,
65.92,2.25,C,,,,
65.93,2.25,C,,,,
65.94,2.25,C,,,,
65.95,2.25,C,,,,
65.96,2.25,C,,,,
65.97,2.25,C,,,,
65.98,2.25,C,,,,
65.99,2.25,C,,,,
66,2.33,C+,,,,
66.01,2.33,C+,,,,
66.02,2.33,C+,,,,
66.03,2.33,C+,,,,
66.04,2.33,C+,,,,
66.05,2.33,C+,,,,
66.06,2.33,C+,,,,
66.07,2.33,C+,,,,
66.08,2.33,C+,,,,
66.09,2.33,C+,,,,
66.1,2.33,C+,,,,
66.11,2.33,C+,,,,
66.12,2.33,C+,,,,
66.13,2.33,C+,,,,
66.14,2.33,C+,,,,
66.15,2.33,C+,,,,
66.16,2.33,C+,,,,
66.17,2.33,C+,,,,
66.18,2.33,C+,,,,
66.19,2.33,C+,,,,
66.2,2.33,C+,,,,
66.21,2.33,C+,,,,
66.22,2.33,C+,,,,
66.23,2.33,C+,,,,
66.24,2.33,C+,,,,
66.25,2.33,C+,,,,
66.26,2.33,C+,,,,
66.27,2.33,C+,,,,
66.28,2.33,C+,,,,
66.29,2.33,C+,,,,
66.3,2.33,C+,,,,
66.31,2.33,C+,,,,
66.32,2.33,C+,,,,
66.33,2.33,C+,,,,
66.34,2.33,C+,,,,
66.35,2.33,C+,,,,
66.36,2.33,C+,,,,
66.37,2.33,C+,,,,
66.38,2.33,C+,,,,
66.39,2.33,C+,,,,
66.4,2.33,C+,,,,
66.41,2.33,C+,,,,
66.42,2.33,C+,,,,
66.43,2.33,C+,,,,
66.44,2.33,C+,,,,
66.45,2.33,C+,,,,
66.46,2.33,C+,,,,
66.47,2.33,C+,,,,
66.48,2.33,C+,,,,
66.49,2.33,C+,,,,
66.5,2.33,C+,,,,
66.51,2.33,C+,,,,
66.52,2.33,C+,,,,
66.53,2.33,C+,,,,
66.54,2.33,C+,,,,
66.55,2.33,C+,,,,
66.56,2.33,C+,,,,
66.57,2.33,C+,,,,
66.58,2.33,C+,,,,
66.59,2.33,C+,,,,
66.6,2.33,C+,,,,
66.61,2.33,C+,,,,
66.62,2.33,C+,,,,
66.63,2.33,C+,,,,
66.64,2.33,C+,,,,
66.65,2.33,C+,,,,
66.66,2.33,C+,,,,
66.67,2.33,C+,,,,
66.68,2.33,C+,,,,
66.69,2.33,C+,,,,
66.7,2.33,C+,,,,
66.71,2.33,C+,,,,
66.72,2.33,C+,,,,
66.73,2.33,C+,,,,
66.74,2.33,C+,,,,
66.75,2.33,C+,,,,
66.76,2.33,C+,,,,
66.77,2.33,C+,,,,
